ball_id,match_id,inning,over,ball,batsman,non_striker,bowler,noball_runs,batsman_runs,extra_runs,total_runs,extras_type,player_dismissed,dismissal_kind,fielder
187265,853,2,15,1,N Jagadeesan,AT Rayudu,NA Saini,0,0,0,0,,,,
187266,853,2,15,2,N Jagadeesan,AT Rayudu,NA Saini,0,0,0,0,,N Jagadeesan,run out,
187267,853,2,15,3,AT Rayudu,MS Dhoni,NA Saini,0,4,0,4,,,,
187268,853,2,15,4,AT Rayudu,MS Dhoni,NA Saini,0,0,1,1,wides,,,
187269,853,2,15,5,AT Rayudu,MS Dhoni,NA Saini,0,0,0,0,,,,
187270,853,2,15,6,AT Rayudu,MS Dhoni,NA Saini,0,1,0,1,,,,
187271,853,2,15,7,MS Dhoni,AT Rayudu,NA Saini,0,1,0,1,,,,
187272,853,2,16,1,MS Dhoni,AT Rayudu,YS Chahal,0,1,0,1,,,,
187273,853,2,16,2,AT Rayudu,MS Dhoni,YS Chahal,0,1,0,1,,,,
187274,853,2,16,3,MS Dhoni,AT Rayudu,YS Chahal,0,6,0,6,,,,
187275,853,2,16,4,MS Dhoni,AT Rayudu,YS Chahal,0,2,0,2,,,,
187276,853,2,16,5,MS Dhoni,AT Rayudu,YS Chahal,0,0,0,0,,,,
187277,853,2,16,6,MS Dhoni,AT Rayudu,YS Chahal,0,0,0,0,,MS Dhoni,caught,Gurkeerat Singh
187278,853,2,17,1,AT Rayudu,SM Curran,CH Morris,0,1,0,1,,,,
187279,853,2,17,2,SM Curran,AT Rayudu,CH Morris,0,0,0,0,,SM Curran,caught,AB de Villiers
187280,853,2,17,3,RA Jadeja,AT Rayudu,CH Morris,0,0,0,0,,,,
187281,853,2,17,4,RA Jadeja,AT Rayudu,CH Morris,0,1,0,1,,,,
187282,853,2,17,5,AT Rayudu,RA Jadeja,CH Morris,0,0,0,0,,,,
187283,853,2,17,6,AT Rayudu,RA Jadeja,CH Morris,0,1,0,1,,,,
187284,853,2,18,1,AT Rayudu,RA Jadeja,I Udana,0,2,0,2,,,,
187285,853,2,18,2,AT Rayudu,RA Jadeja,I Udana,0,2,0,2,,,,
187286,853,2,18,3,AT Rayudu,RA Jadeja,I Udana,0,0,0,0,,AT Rayudu,bowled,
187287,853,2,18,4,DJ Bravo,RA Jadeja,I Udana,0,2,0,2,,,,
187288,853,2,18,5,DJ Bravo,RA Jadeja,I Udana,0,1,0,1,,,,
187289,853,2,18,6,RA Jadeja,DJ Bravo,I Udana,0,1,0,1,,,,
187290,853,2,19,1,RA Jadeja,DJ Bravo,CH Morris,0,1,0,1,,,,
187291,853,2,19,2,DJ Bravo,RA Jadeja,CH Morris,0,2,0,2,,,,
187292,853,2,19,3,DJ Bravo,RA Jadeja,CH Morris,0,2,0,2,,,,
187293,853,2,19,4,DJ Bravo,RA Jadeja,CH Morris,0,0,0,0,,DJ Bravo,caught,D Padikkal
187294,853,2,19,5,RA Jadeja,DL Chahar,CH Morris,0,4,0,4,,,,
187295,853,2,19,6,RA Jadeja,DL Chahar,CH Morris,0,0,0,0,,RA Jadeja,caught,Gurkeerat Singh
187296,853,2,20,1,DL Chahar,SN Thakur,I Udana,0,2,0,2,,,,
187297,853,2,20,2,DL Chahar,SN Thakur,I Udana,0,2,0,2,,,,
187298,853,2,20,3,DL Chahar,SN Thakur,I Udana,0,0,0,0,,,,
187299,853,2,20,4,DL Chahar,SN Thakur,I Udana,0,0,0,0,,,,
187300,853,2,20,5,DL Chahar,SN Thakur,I Udana,0,1,0,1,,,,
187301,853,2,20,6,SN Thakur,DL Chahar,I Udana,0,1,0,1,,,,
187302,860,1,1,1,RA Tripathi,Shubman Gill,TA Boult,0,0,0,0,,,,
187303,860,1,1,2,RA Tripathi,Shubman Gill,TA Boult,0,1,0,1,,,,
187304,860,1,1,3,Shubman Gill,RA Tripathi,TA Boult,0,0,0,0,,,,
187305,860,1,1,4,Shubman Gill,RA Tripathi,TA Boult,0,0,1,1,wides,,,
187306,860,1,1,5,Shubman Gill,RA Tripathi,TA Boult,0,0,0,0,,,,
187307,860,1,1,6,Shubman Gill,RA Tripathi,TA Boult,0,0,0,0,,,,
187308,860,1,1,7,Shubman Gill,RA Tripathi,TA Boult,0,1,0,1,,,,
187309,860,1,2,1,Shubman Gill,RA Tripathi,NM Coulter-Nile,0,0,0,0,,,,
187310,860,1,2,2,Shubman Gill,RA Tripathi,NM Coulter-Nile,0,0,1,1,wides,,,
187311,860,1,2,3,Shubman Gill,RA Tripathi,NM Coulter-Nile,0,0,1,1,wides,,,
187312,860,1,2,4,Shubman Gill,RA Tripathi,NM Coulter-Nile,0,4,0,4,,,,
187313,860,1,2,5,Shubman Gill,RA Tripathi,NM Coulter-Nile,0,1,0,1,,,,
187314,860,1,2,6,RA Tripathi,Shubman Gill,NM Coulter-Nile,0,0,1,1,wides,,,
187315,860,1,2,7,RA Tripathi,Shubman Gill,NM Coulter-Nile,0,0,0,0,,,,
187316,860,1,2,8,RA Tripathi,Shubman Gill,NM Coulter-Nile,0,1,0,1,,,,
187317,860,1,2,9,Shubman Gill,RA Tripathi,NM Coulter-Nile,0,0,0,0,,,,
187318,860,1,3,1,RA Tripathi,Shubman Gill,TA Boult,0,0,0,0,,,,
187319,860,1,3,2,RA Tripathi,Shubman Gill,TA Boult,0,0,0,0,,,,
187320,860,1,3,3,RA Tripathi,Shubman Gill,TA Boult,0,1,0,1,,,,
187321,860,1,3,4,Shubman Gill,RA Tripathi,TA Boult,0,1,0,1,,,,
187322,860,1,3,5,RA Tripathi,Shubman Gill,TA Boult,0,4,0,4,,,,
187323,860,1,3,6,RA Tripathi,Shubman Gill,TA Boult,0,0,0,0,,RA Tripathi,caught,SA Yadav
187324,860,1,4,1,Shubman Gill,N Rana,JJ Bumrah,0,0,0,0,,,,
187325,860,1,4,2,Shubman Gill,N Rana,JJ Bumrah,0,0,0,0,,,,
187326,860,1,4,3,Shubman Gill,N Rana,JJ Bumrah,0,2,0,2,,,,
187327,860,1,4,4,Shubman Gill,N Rana,JJ Bumrah,0,1,0,1,,,,
187328,860,1,4,5,N Rana,Shubman Gill,JJ Bumrah,0,0,0,0,,,,
187329,860,1,4,6,N Rana,Shubman Gill,JJ Bumrah,0,4,0,4,,,,
187330,860,1,5,1,Shubman Gill,N Rana,KH Pandya,0,1,0,1,,,,
187331,860,1,5,2,N Rana,Shubman Gill,KH Pandya,0,0,0,0,,,,
187332,860,1,5,3,N Rana,Shubman Gill,KH Pandya,0,1,0,1,,,,
187333,860,1,5,4,Shubman Gill,N Rana,KH Pandya,0,0,0,0,,,,
187334,860,1,5,5,Shubman Gill,N Rana,KH Pandya,0,1,0,1,,,,
187335,860,1,5,6,N Rana,Shubman Gill,KH Pandya,0,0,0,0,,,,
187336,860,1,6,1,Shubman Gill,N Rana,NM Coulter-Nile,0,4,0,4,,,,
187337,860,1,6,2,Shubman Gill,N Rana,NM Coulter-Nile,0,1,0,1,,,,
187338,860,1,6,3,N Rana,Shubman Gill,NM Coulter-Nile,0,0,0,0,,N Rana,caught,Q de Kock
187339,860,1,6,4,KD Karthik,Shubman Gill,NM Coulter-Nile,0,0,0,0,,,,
187340,860,1,6,5,KD Karthik,Shubman Gill,NM Coulter-Nile,0,0,0,0,,,,
187341,860,1,6,6,KD Karthik,Shubman Gill,NM Coulter-Nile,0,0,0,0,,,,
187342,860,1,7,1,Shubman Gill,KD Karthik,KH Pandya,0,1,0,1,,,,
187343,860,1,7,2,KD Karthik,Shubman Gill,KH Pandya,0,0,0,0,,,,
187344,860,1,7,3,KD Karthik,Shubman Gill,KH Pandya,0,0,0,0,,,,
187345,860,1,7,4,KD Karthik,Shubman Gill,KH Pandya,0,0,1,1,legbyes,,,
187346,860,1,7,5,Shubman Gill,KD Karthik,KH Pandya,0,1,0,1,,,,
187347,860,1,7,6,KD Karthik,Shubman Gill,KH Pandya,0,4,0,4,,,,
187348,860,1,8,1,Shubman Gill,KD Karthik,RD Chahar,0,0,0,0,,,,
187349,860,1,8,2,Shubman Gill,KD Karthik,RD Chahar,0,2,0,2,,,,
187350,860,1,8,3,Shubman Gill,KD Karthik,RD Chahar,0,0,0,0,,Shubman Gill,caught,KA Pollard
187351,860,1,8,4,KD Karthik,EJG Morgan,RD Chahar,0,0,0,0,,KD Karthik,bowled,
187352,860,1,8,5,AD Russell,EJG Morgan,RD Chahar,0,1,0,1,,,,
187353,860,1,8,6,EJG Morgan,AD Russell,RD Chahar,0,0,0,0,,,,
187354,860,1,9,1,AD Russell,EJG Morgan,KH Pandya,0,1,0,1,,,,
187355,860,1,9,2,EJG Morgan,AD Russell,KH Pandya,0,0,0,0,,,,
187356,860,1,9,3,EJG Morgan,AD Russell,KH Pandya,0,1,0,1,,,,
187357,860,1,9,4,AD Russell,EJG Morgan,KH Pandya,0,0,0,0,,,,
187358,860,1,9,5,AD Russell,EJG Morgan,KH Pandya,0,6,0,6,,,,
187359,860,1,9,6,AD Russell,EJG Morgan,KH Pandya,0,0,0,0,,,,
187360,860,1,10,1,EJG Morgan,AD Russell,RD Chahar,0,2,0,2,,,,
187361,860,1,10,2,EJG Morgan,AD Russell,RD Chahar,0,0,0,0,,,,
187362,860,1,10,3,EJG Morgan,AD Russell,RD Chahar,0,0,0,0,,,,
187363,860,1,10,4,EJG Morgan,AD Russell,RD Chahar,0,0,0,0,,,,
187364,860,1,10,5,EJG Morgan,AD Russell,RD Chahar,0,4,0,4,,,,
187365,860,1,10,6,EJG Morgan,AD Russell,RD Chahar,0,0,0,0,,,,
187366,860,1,11,1,AD Russell,EJG Morgan,JJ Bumrah,0,0,0,0,,,,
187367,860,1,11,2,AD Russell,EJG Morgan,JJ Bumrah,0,4,0,4,,,,
187368,860,1,11,3,AD Russell,EJG Morgan,JJ Bumrah,0,0,0,0,,,,
187369,860,1,11,4,AD Russell,EJG Morgan,JJ Bumrah,0,0,0,0,,AD Russell,caught,Q de Kock
187370,860,1,11,5,PJ Cummins,EJG Morgan,JJ Bumrah,0,0,0,0,,,,
187371,860,1,11,6,PJ Cummins,EJG Morgan,JJ Bumrah,0,0,1,1,wides,,,
187372,860,1,11,7,PJ Cummins,EJG Morgan,JJ Bumrah,0,1,0,1,,,,
187373,860,1,12,1,PJ Cummins,EJG Morgan,RD Chahar,0,0,0,0,,,,
187374,860,1,12,2,PJ Cummins,EJG Morgan,RD Chahar,0,1,0,1,,,,
187375,860,1,12,3,EJG Morgan,PJ Cummins,RD Chahar,0,0,0,0,,,,
187376,860,1,12,4,EJG Morgan,PJ Cummins,RD Chahar,0,1,0,1,,,,
187377,860,1,12,5,PJ Cummins,EJG Morgan,RD Chahar,0,1,0,1,,,,
187378,860,1,12,6,EJG Morgan,PJ Cummins,RD Chahar,0,0,0,0,,,,
187379,860,1,13,1,PJ Cummins,EJG Morgan,NM Coulter-Nile,0,4,0,4,,,,
187380,860,1,13,2,PJ Cummins,EJG Morgan,NM Coulter-Nile,0,1,0,1,,,,
187381,860,1,13,3,EJG Morgan,PJ Cummins,NM Coulter-Nile,0,1,0,1,,,,
187382,860,1,13,4,PJ Cummins,EJG Morgan,NM Coulter-Nile,0,0,0,0,,,,
187383,860,1,13,5,PJ Cummins,EJG Morgan,NM Coulter-Nile,0,6,0,6,,,,
187384,860,1,13,6,PJ Cummins,EJG Morgan,NM Coulter-Nile,0,4,0,4,,,,
187385,860,1,14,1,EJG Morgan,PJ Cummins,RD Chahar,0,1,0,1,,,,
187386,860,1,14,2,PJ Cummins,EJG Morgan,RD Chahar,0,2,0,2,,,,
187387,860,1,14,3,PJ Cummins,EJG Morgan,RD Chahar,0,1,0,1,,,,
187388,860,1,14,4,EJG Morgan,PJ Cummins,RD Chahar,0,0,1,1,legbyes,,,
187389,860,1,14,5,PJ Cummins,EJG Morgan,RD Chahar,0,2,0,2,,,,
187390,860,1,14,6,PJ Cummins,EJG Morgan,RD Chahar,0,0,0,0,,,,
187391,860,1,15,1,EJG Morgan,PJ Cummins,KH Pandya,0,1,0,1,,,,
187392,860,1,15,2,PJ Cummins,EJG Morgan,KH Pandya,0,0,0,0,,,,
187393,860,1,15,3,PJ Cummins,EJG Morgan,KH Pandya,0,2,0,2,,,,
187394,860,1,15,4,PJ Cummins,EJG Morgan,KH Pandya,0,2,0,2,,,,
187395,860,1,15,5,PJ Cummins,EJG Morgan,KH Pandya,0,1,0,1,,,,
187396,860,1,15,6,EJG Morgan,PJ Cummins,KH Pandya,0,0,0,0,,,,
187397,860,1,16,1,PJ Cummins,EJG Morgan,JJ Bumrah,0,0,0,0,,,,
187398,860,1,16,2,PJ Cummins,EJG Morgan,JJ Bumrah,0,1,0,1,,,,
187399,860,1,16,3,EJG Morgan,PJ Cummins,JJ Bumrah,0,1,0,1,,,,
187400,860,1,16,4,PJ Cummins,EJG Morgan,JJ Bumrah,0,2,0,2,,,,
187401,860,1,16,5,PJ Cummins,EJG Morgan,JJ Bumrah,0,0,0,0,,,,
187402,860,1,16,6,PJ Cummins,EJG Morgan,JJ Bumrah,0,0,0,0,,,,
187403,860,1,17,1,EJG Morgan,PJ Cummins,TA Boult,0,4,0,4,,,,
187404,860,1,17,2,EJG Morgan,PJ Cummins,TA Boult,0,1,0,1,,,,
187405,860,1,17,3,PJ Cummins,EJG Morgan,TA Boult,0,0,0,0,,,,
187406,860,1,17,4,PJ Cummins,EJG Morgan,TA Boult,0,4,0,4,,,,
187407,860,1,17,5,PJ Cummins,EJG Morgan,TA Boult,0,0,0,0,,,,
187408,860,1,17,6,PJ Cummins,EJG Morgan,TA Boult,0,0,0,0,,,,
187409,860,1,18,1,EJG Morgan,PJ Cummins,JJ Bumrah,0,2,0,2,,,,
187410,860,1,18,2,EJG Morgan,PJ Cummins,JJ Bumrah,0,1,0,1,,,,
187411,860,1,18,3,PJ Cummins,EJG Morgan,JJ Bumrah,0,1,0,1,,,,
187412,860,1,18,4,EJG Morgan,PJ Cummins,JJ Bumrah,0,1,0,1,,,,
187413,860,1,18,5,PJ Cummins,EJG Morgan,JJ Bumrah,0,0,0,0,,,,
187414,860,1,18,6,PJ Cummins,EJG Morgan,JJ Bumrah,0,0,0,0,,,,
187415,860,1,19,1,EJG Morgan,PJ Cummins,TA Boult,0,1,0,1,,,,
187416,860,1,19,2,PJ Cummins,EJG Morgan,TA Boult,0,6,0,6,,,,
187417,860,1,19,3,PJ Cummins,EJG Morgan,TA Boult,0,4,0,4,,,,
187418,860,1,19,4,PJ Cummins,EJG Morgan,TA Boult,0,1,0,1,,,,
187419,860,1,19,5,EJG Morgan,PJ Cummins,TA Boult,0,1,0,1,,,,
187420,860,1,19,6,PJ Cummins,EJG Morgan,TA Boult,0,1,0,1,,,,
187421,860,1,20,1,PJ Cummins,EJG Morgan,NM Coulter-Nile,0,4,0,4,,,,
187422,860,1,20,2,PJ Cummins,EJG Morgan,NM Coulter-Nile,0,1,0,1,,,,
187423,860,1,20,3,EJG Morgan,PJ Cummins,NM Coulter-Nile,0,6,0,6,,,,
187424,860,1,20,4,EJG Morgan,PJ Cummins,NM Coulter-Nile,0,2,0,2,,,,
187425,860,1,20,5,EJG Morgan,PJ Cummins,NM Coulter-Nile,0,2,0,2,,,,
187426,860,1,20,6,EJG Morgan,PJ Cummins,NM Coulter-Nile,0,6,0,6,,,,
187427,860,2,1,1,RG Sharma,Q de Kock,CJ Green,0,4,0,4,,,,
187428,860,2,1,2,RG Sharma,Q de Kock,CJ Green,0,0,0,0,,,,
187429,860,2,1,3,RG Sharma,Q de Kock,CJ Green,0,1,0,1,,,,
187430,860,2,1,4,Q de Kock,RG Sharma,CJ Green,0,0,0,0,,,,
187431,860,2,1,5,Q de Kock,RG Sharma,CJ Green,0,0,0,0,,,,
187432,860,2,1,6,Q de Kock,RG Sharma,CJ Green,0,2,0,2,,,,
187433,860,2,2,1,RG Sharma,Q de Kock,PJ Cummins,0,0,4,4,legbyes,,,
187434,860,2,2,2,RG Sharma,Q de Kock,PJ Cummins,0,0,0,0,,,,
187435,860,2,2,3,RG Sharma,Q de Kock,PJ Cummins,0,4,0,4,,,,
187436,860,2,2,4,RG Sharma,Q de Kock,PJ Cummins,0,0,0,0,,,,
187437,860,2,2,5,RG Sharma,Q de Kock,PJ Cummins,0,0,1,1,legbyes,,,
187438,860,2,2,6,Q de Kock,RG Sharma,PJ Cummins,0,0,0,0,,,,
187439,860,2,3,1,RG Sharma,Q de Kock,M Prasidh Krishna,0,0,0,0,,,,
187440,860,2,3,2,RG Sharma,Q de Kock,M Prasidh Krishna,0,4,0,4,,,,
187441,860,2,3,3,RG Sharma,Q de Kock,M Prasidh Krishna,0,4,0,4,,,,
187442,860,2,3,4,RG Sharma,Q de Kock,M Prasidh Krishna,0,1,0,1,,,,
187443,860,2,3,5,Q de Kock,RG Sharma,M Prasidh Krishna,0,4,0,4,,,,
187444,860,2,3,6,Q de Kock,RG Sharma,M Prasidh Krishna,0,1,0,1,,,,
187445,860,2,4,1,Q de Kock,RG Sharma,PJ Cummins,0,4,0,4,,,,
187446,860,2,4,2,Q de Kock,RG Sharma,PJ Cummins,0,4,0,4,,,,
187447,860,2,4,3,Q de Kock,RG Sharma,PJ Cummins,0,1,0,1,,,,
187448,860,2,4,4,RG Sharma,Q de Kock,PJ Cummins,0,0,0,0,,,,
187449,860,2,4,5,RG Sharma,Q de Kock,PJ Cummins,0,0,0,0,,,,
187450,860,2,4,6,RG Sharma,Q de Kock,PJ Cummins,0,0,0,0,,,,
187451,860,2,5,1,Q de Kock,RG Sharma,CJ Green,0,4,0,4,,,,
187452,860,2,5,2,Q de Kock,RG Sharma,CJ Green,0,0,0,0,,,,
187453,860,2,5,3,Q de Kock,RG Sharma,CJ Green,0,4,0,4,,,,
187454,860,2,5,4,Q de Kock,RG Sharma,CJ Green,0,0,0,0,,,,
187455,860,2,5,5,Q de Kock,RG Sharma,CJ Green,0,1,0,1,,,,
187456,860,2,5,6,RG Sharma,Q de Kock,CJ Green,0,0,0,0,,,,
187457,860,2,6,1,Q de Kock,RG Sharma,AD Russell,0,1,0,1,,,,
187458,860,2,6,2,RG Sharma,Q de Kock,AD Russell,0,0,0,0,,,,
187459,860,2,6,3,RG Sharma,Q de Kock,AD Russell,0,0,0,0,,,,
187460,860,2,6,4,RG Sharma,Q de Kock,AD Russell,0,1,0,1,,,,
187461,860,2,6,5,Q de Kock,RG Sharma,AD Russell,0,1,0,1,,,,
187462,860,2,6,6,RG Sharma,Q de Kock,AD Russell,0,0,0,0,,,,
187463,860,2,7,1,Q de Kock,RG Sharma,M Prasidh Krishna,0,4,0,4,,,,
187464,860,2,7,2,Q de Kock,RG Sharma,M Prasidh Krishna,0,1,0,1,,,,
187465,860,2,7,3,RG Sharma,Q de Kock,M Prasidh Krishna,0,0,0,0,,,,
187466,860,2,7,4,RG Sharma,Q de Kock,M Prasidh Krishna,0,1,0,1,,,,
187467,860,2,7,5,Q de Kock,RG Sharma,M Prasidh Krishna,0,6,0,6,,,,
187468,860,2,7,6,Q de Kock,RG Sharma,M Prasidh Krishna,0,4,0,4,,,,
187469,860,2,8,1,RG Sharma,Q de Kock,CV Varun,0,0,0,0,,,,
187470,860,2,8,2,RG Sharma,Q de Kock,CV Varun,0,2,0,2,,,,
187471,860,2,8,3,RG Sharma,Q de Kock,CV Varun,0,1,0,1,,,,
187472,860,2,8,4,Q de Kock,RG Sharma,CV Varun,0,1,0,1,,,,
187473,860,2,8,5,RG Sharma,Q de Kock,CV Varun,0,0,0,0,,,,
187474,860,2,8,6,RG Sharma,Q de Kock,CV Varun,0,0,0,0,,,,
187475,860,2,9,1,Q de Kock,RG Sharma,AD Russell,0,0,0,0,,,,
187476,860,2,9,2,Q de Kock,RG Sharma,AD Russell,0,0,0,0,,,,
187477,860,2,9,3,Q de Kock,RG Sharma,AD Russell,0,4,0,4,,,,
187478,860,2,9,4,Q de Kock,RG Sharma,AD Russell,0,6,0,6,,,,
187479,860,2,9,5,Q de Kock,RG Sharma,AD Russell,0,1,0,1,,,,
187480,860,2,9,6,RG Sharma,Q de Kock,AD Russell,0,1,0,1,,,,
187481,860,2,10,1,RG Sharma,Q de Kock,CV Varun,0,0,0,0,,,,
187482,860,2,10,2,RG Sharma,Q de Kock,CV Varun,0,0,0,0,,,,
187483,860,2,10,3,RG Sharma,Q de Kock,CV Varun,0,6,0,6,,,,
187484,860,2,10,4,RG Sharma,Q de Kock,CV Varun,0,0,0,0,,,,
187485,860,2,10,5,RG Sharma,Q de Kock,CV Varun,0,1,0,1,,,,
187486,860,2,10,6,Q de Kock,RG Sharma,CV Varun,0,0,0,0,,,,
187487,860,2,11,1,RG Sharma,Q de Kock,Shivam Mavi,0,0,0,0,,,,
187488,860,2,11,2,RG Sharma,Q de Kock,Shivam Mavi,0,4,0,4,,,,
187489,860,2,11,3,RG Sharma,Q de Kock,Shivam Mavi,0,0,0,0,,RG Sharma,caught,KD Karthik
187490,860,2,11,4,SA Yadav,Q de Kock,Shivam Mavi,0,0,0,0,,,,
187491,860,2,11,5,SA Yadav,Q de Kock,Shivam Mavi,0,0,0,0,,,,
187492,860,2,11,6,SA Yadav,Q de Kock,Shivam Mavi,0,0,0,0,,,,
187493,860,2,12,1,Q de Kock,SA Yadav,CV Varun,0,1,0,1,,,,
187494,860,2,12,2,SA Yadav,Q de Kock,CV Varun,0,1,0,1,,,,
187495,860,2,12,3,Q de Kock,SA Yadav,CV Varun,0,2,0,2,,,,
187496,860,2,12,4,Q de Kock,SA Yadav,CV Varun,0,1,0,1,,,,
187497,860,2,12,5,SA Yadav,Q de Kock,CV Varun,0,2,0,2,,,,
187498,860,2,12,6,SA Yadav,Q de Kock,CV Varun,0,2,0,2,,,,
187499,860,2,13,1,Q de Kock,SA Yadav,Shivam Mavi,0,1,0,1,,,,
187500,860,2,13,2,SA Yadav,Q de Kock,Shivam Mavi,0,0,0,0,,,,
187501,860,2,13,3,SA Yadav,Q de Kock,Shivam Mavi,0,1,0,1,,,,
187502,860,2,13,4,Q de Kock,SA Yadav,Shivam Mavi,0,0,0,0,,,,
187503,860,2,13,5,Q de Kock,SA Yadav,Shivam Mavi,0,1,0,1,,,,
187504,860,2,13,6,SA Yadav,Q de Kock,Shivam Mavi,0,4,0,4,,,,
187505,860,2,14,1,Q de Kock,SA Yadav,CV Varun,0,0,0,0,,,,
187506,860,2,14,2,Q de Kock,SA Yadav,CV Varun,0,1,0,1,,,,
187507,860,2,14,3,SA Yadav,Q de Kock,CV Varun,0,0,0,0,,SA Yadav,bowled,
187508,860,2,14,4,HH Pandya,Q de Kock,CV Varun,0,0,0,0,,,,
187509,860,2,14,5,HH Pandya,Q de Kock,CV Varun,0,1,0,1,,,,
187510,860,2,14,6,Q de Kock,HH Pandya,CV Varun,0,1,0,1,,,,
187511,860,2,15,1,Q de Kock,HH Pandya,Shivam Mavi,0,2,0,2,,,,
187512,860,2,15,2,Q de Kock,HH Pandya,Shivam Mavi,0,0,0,0,,,,
187513,860,2,15,3,Q de Kock,HH Pandya,Shivam Mavi,0,4,0,4,,,,
187514,860,2,15,4,Q de Kock,HH Pandya,Shivam Mavi,0,6,0,6,,,,
187515,860,2,15,5,Q de Kock,HH Pandya,Shivam Mavi,0,1,0,1,,,,
187516,860,2,15,6,HH Pandya,Q de Kock,Shivam Mavi,0,0,0,0,,,,
187517,860,2,16,1,Q de Kock,HH Pandya,PJ Cummins,0,1,0,1,,,,
187518,860,2,16,2,HH Pandya,Q de Kock,PJ Cummins,0,4,0,4,,,,
187519,860,2,16,3,HH Pandya,Q de Kock,PJ Cummins,0,0,0,0,,,,
187520,860,2,16,4,HH Pandya,Q de Kock,PJ Cummins,0,4,0,4,,,,
187521,860,2,16,5,HH Pandya,Q de Kock,PJ Cummins,0,6,0,6,,,,
187522,860,2,16,6,HH Pandya,Q de Kock,PJ Cummins,0,0,0,0,,,,
187523,860,2,17,1,Q de Kock,HH Pandya,CJ Green,0,1,0,1,,,,
187524,860,2,17,2,HH Pandya,Q de Kock,CJ Green,0,1,0,1,,,,
187525,860,2,17,3,Q de Kock,HH Pandya,CJ Green,0,1,0,1,,,,
187526,860,2,17,4,HH Pandya,Q de Kock,CJ Green,0,4,0,4,,,,
187527,860,2,17,5,HH Pandya,Q de Kock,CJ Green,0,1,0,1,,,,
187528,837,1,1,1,KL Rahul,MA Agarwal,JD Unadkat,0,1,0,1,,,,
187529,837,1,1,2,MA Agarwal,KL Rahul,JD Unadkat,0,0,0,0,,,,
187530,837,1,1,3,MA Agarwal,KL Rahul,JD Unadkat,0,1,0,1,,,,
187531,837,1,1,4,KL Rahul,MA Agarwal,JD Unadkat,0,0,0,0,,,,
187532,837,1,1,5,KL Rahul,MA Agarwal,JD Unadkat,0,1,0,1,,,,
187533,837,1,1,6,MA Agarwal,KL Rahul,JD Unadkat,0,0,0,0,,,,
187534,837,1,2,1,KL Rahul,MA Agarwal,AS Rajpoot,0,0,0,0,,,,
187535,837,1,2,2,KL Rahul,MA Agarwal,AS Rajpoot,0,1,0,1,,,,
187536,837,1,2,3,MA Agarwal,KL Rahul,AS Rajpoot,0,6,0,6,,,,
187537,837,1,2,4,MA Agarwal,KL Rahul,AS Rajpoot,0,0,0,0,,,,
187538,837,1,2,5,MA Agarwal,KL Rahul,AS Rajpoot,0,0,0,0,,,,
187539,837,1,2,6,MA Agarwal,KL Rahul,AS Rajpoot,0,1,0,1,,,,
187540,837,1,3,1,MA Agarwal,KL Rahul,JD Unadkat,0,4,0,4,,,,
187541,837,1,3,2,MA Agarwal,KL Rahul,JD Unadkat,0,1,0,1,,,,
187542,837,1,3,3,KL Rahul,MA Agarwal,JD Unadkat,0,2,0,2,,,,
187543,837,1,3,4,KL Rahul,MA Agarwal,JD Unadkat,0,1,0,1,,,,
187544,837,1,3,5,MA Agarwal,KL Rahul,JD Unadkat,0,0,3,3,wides,,,
187545,837,1,3,6,MA Agarwal,KL Rahul,JD Unadkat,0,6,0,6,,,,
187546,837,1,3,7,MA Agarwal,KL Rahul,JD Unadkat,0,0,0,0,,,,
187547,837,1,4,1,KL Rahul,MA Agarwal,JC Archer,0,4,0,4,,,,
187548,837,1,4,2,KL Rahul,MA Agarwal,JC Archer,0,4,0,4,,,,
187549,837,1,4,3,KL Rahul,MA Agarwal,JC Archer,0,4,0,4,,,,
187550,837,1,4,4,KL Rahul,MA Agarwal,JC Archer,0,0,0,0,,,,
187551,837,1,4,5,KL Rahul,MA Agarwal,JC Archer,0,0,0,0,,,,
187552,837,1,4,6,KL Rahul,MA Agarwal,JC Archer,0,1,0,1,,,,
187553,837,1,5,1,KL Rahul,MA Agarwal,AS Rajpoot,0,1,0,1,,,,
187554,837,1,5,2,MA Agarwal,KL Rahul,AS Rajpoot,0,4,0,4,,,,
187555,837,1,5,3,MA Agarwal,KL Rahul,AS Rajpoot,0,4,0,4,,,,
187556,837,1,5,4,MA Agarwal,KL Rahul,AS Rajpoot,0,1,0,1,,,,
187557,837,1,5,5,KL Rahul,MA Agarwal,AS Rajpoot,0,1,0,1,,,,
187558,837,1,5,6,MA Agarwal,KL Rahul,AS Rajpoot,0,0,2,2,byes,,,
187559,837,1,5,7,KL Rahul,MA Agarwal,AS Rajpoot,0,4,0,4,,,,
187560,837,1,6,1,MA Agarwal,KL Rahul,JC Archer,0,0,0,0,,,,
187561,837,1,6,2,MA Agarwal,KL Rahul,JC Archer,0,0,0,0,,,,
187562,837,1,6,3,MA Agarwal,KL Rahul,JC Archer,0,1,0,1,,,,
187563,837,1,6,4,KL Rahul,MA Agarwal,JC Archer,0,0,0,0,,,,
187564,837,1,6,5,KL Rahul,MA Agarwal,JC Archer,0,1,0,1,,,,
187565,837,1,6,6,MA Agarwal,KL Rahul,JC Archer,0,0,0,0,,,,
187566,837,1,7,1,KL Rahul,MA Agarwal,S Gopal,0,2,0,2,,,,
